host,country,as_organization,certs_subject_org,certs_subject_cn,certs_valid,ip,port,protocol,title,domain,city
https://3.136.181.215,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.136.181.215,443,https,,,Columbus
https://35.83.116.130,US,AMAZON-02,"PayPal, Inc.",origin-falcon.dev.braintree-api.com,true,35.83.116.130,443,https,,,Boardman
https://18.117.63.54,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,18.117.63.54,443,https,,,Columbus
https://13.55.135.92:3128,AU,AMAZON-02,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,13.55.135.92,3128,https,,,Sydney
https://35.165.66.17,US,AMAZON-02,"PayPal, Inc.",puppetdb.braintree.tools,true,35.165.66.17,443,https,,,Boardman
https://18.196.110.126,DE,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,18.196.110.126,443,https,,,Frankfurt am Main
https://54.187.115.135,US,AMAZON-02,"PayPal, Inc.",panel.gateway.qa.braintreepayments.com,true,54.187.115.135,443,https,,,Boardman
https://panel.gateway.qa.braintreepayments.com,US,AMAZON-02,"PayPal, Inc.",panel.gateway.qa.braintreepayments.com,true,54.187.115.135,443,https,,braintreepayments.com,Boardman
https://35.165.63.135,US,AMAZON-02,"PayPal, Inc.",arbiter-kubernetes-prod.production.braintree-api.com,true,35.165.63.135,443,https,,,Boardman
https://gateway-prod-eu-central-1.production.braintree-api.com,DE,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,35.156.167.229,443,https,,braintree-api.com,Frankfurt am Main
https://18.224.102.121,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,18.224.102.121,443,https,,,Columbus
https://cidevtools.braintree.tools,US,AMAZON-02,,dev-cat.rmb.paragondatalabs.com,true,18.224.156.48,443,https,,braintree.tools,Columbus
https://3.69.9.82,DE,AMAZON-02,"PayPal, Inc.",client-analytics.braintreegateway.com,true,3.69.9.82,443,https,,,Frankfurt am Main
https://3.133.188.191,US,AMAZON-02,"PayPal, Inc.",origin-falcon.dev.braintree-api.com,true,3.133.188.191,443,https,,,Columbus
https://partner-processor-webhook-receiver.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",partner-processor-webhook-receiver.braintree-api.com,true,35.83.120.34,443,https,,braintree-api.com,Boardman
transactions-qa-us.dev.braintree-api.com:443,US,AMAZON-02,,,false,18.224.92.217,443,http,,braintree-api.com,Columbus
https://35.155.241.84,US,AMAZON-02,"PayPal, Inc.",origin-falcon-sand.sandbox.braintree-api.com,true,35.155.241.84,443,https,,,Boardman
https://3.137.57.63,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.137.57.63,443,https,,,Columbus
https://54.206.36.176,AU,AMAZON-02,"PayPal, Inc.",payments.sandbox.braintree-api.com,true,54.206.36.176,443,https,,,Sydney
https://knowledge-test.braintree.tools,US,CENTURYLINK-US-LEGACY-QWEST,"PayPal, Inc.",knowledge-test.braintree.tools,true,208.44.152.139,443,https,,braintree.tools,Burton
https://54.210.199.181,US,AMAZON-AES,"PayPal, Inc.",payments.sandbox.braintree-api.com,true,54.210.199.181,443,https,,,Ashburn
https://falcon-qa-us-east-2.dev.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",origin-falcon.dev.braintree-api.com,true,3.134.135.144,443,https,,braintree-api.com,Columbus
https://3.134.135.144,US,AMAZON-02,"PayPal, Inc.",origin-falcon.dev.braintree-api.com,true,3.134.135.144,443,https,,,Columbus
https://3.132.230.159,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.132.230.159,443,https,,,Columbus
https://54.71.20.7,US,AMAZON-02,"PayPal, Inc.",id.sandbox.braintreegateway.com,true,54.71.20.7,443,https,Braintree | Single Sign On,,Boardman
https://id.sandbox.braintreegateway.com,US,AMAZON-02,"PayPal, Inc.",id.sandbox.braintreegateway.com,true,54.71.20.7,443,https,,braintreegateway.com,Boardman
https://www.paypal.at,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.65.21,443,https,,paypal.at,
https://atmosphere-sand-eu-central-1.sandbox.braintree-api.com,DE,AMAZON-02,"PayPal, Inc.",payments.sandbox.braintree-api.com,true,52.57.213.168,443,https,,braintree-api.com,Frankfurt am Main
https://52.57.213.168,DE,AMAZON-02,"PayPal, Inc.",payments.sandbox.braintree-api.com,true,52.57.213.168,443,https,,,Frankfurt am Main
https://52.34.5.147,US,AMAZON-02,"PayPal, Inc.",payments.braintree-api.com,true,52.34.5.147,443,https,,,Boardman
https://3.129.27.192,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.129.27.192,443,https,,,Columbus
https://3.74.118.167,DE,AMAZON-02,"PayPal, Inc.",origin-analytics-qa.dev.braintree-api.com,true,3.74.118.167,443,https,,,Frankfurt am Main
https://54.236.118.66,US,AMAZON-AES,"PayPal, Inc.",*.dev.braintree-api.com,true,54.236.118.66,443,https,,,Ashburn
https://millennium-simulator.sandbox.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",millennium-simulator.sandbox.braintree-api.com,true,52.14.33.139,443,https,,braintree-api.com,Columbus
https://3.12.101.247,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.12.101.247,443,https,,,Columbus
34.213.27.70:443,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,34.213.27.70,443,tls,,,Boardman
https://13.210.156.35,AU,AMAZON-02,"PayPal, Inc.",origin-analytics-qa.dev.braintree-api.com,true,13.210.156.35,443,https,,,Sydney
https://18.188.236.32,US,AMAZON-02,"PayPal, Inc.",payments.sandbox.braintree-api.com,true,18.188.236.32,443,https,,,Columbus
https://35.81.178.188,US,AMAZON-02,"PayPal, Inc.",panel.gateway.qa.braintreepayments.com,true,35.81.178.188,443,https,,,Boardman
https://arbiter-kubernetes-qa-us-west-2.dev.braintree-api.com,US,AMAZON-02,"CyberStep, Inc.",www.splashfighters.com,true,100.20.124.64,443,https,,braintree-api.com,Boardman
https://gateway-qa-us-east-2.dev.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,3.15.81.113,443,https,,braintree-api.com,Columbus
https://54.201.233.164,US,AMAZON-02,"PayPal, Inc.",payments.sandbox.braintree-api.com,true,54.201.233.164,443,https,,,Boardman
https://44.236.130.13,US,AMAZON-02,"PayPal, Inc.",mr-perfmon.braintree-api.com,true,44.236.130.13,443,https,,,Boardman
https://3.132.106.17,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.132.106.17,443,https,,,Columbus
https://paypal.me,US,PAYPAL,"PayPal, Inc.",paypal.com,true,64.4.250.37,443,https,,paypal.me,
https://52.41.154.126,US,AMAZON-02,"PayPal, Inc.",arbiter-kubernetes-qa.dev.braintree-api.com,true,52.41.154.126,443,https,,,Boardman
https://gateway-qa.dev.braintree-api.com,AU,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,3.106.37.151,443,https,,braintree-api.com,Sydney
https://18.195.105.238,DE,AMAZON-02,"PayPal, Inc.",payments.braintree-api.com,true,18.195.105.238,443,https,,,Frankfurt am Main
https://tugboat-qa-us-east-2.dev.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",tugboat.dev.braintree-api.com,true,18.118.127.17,443,https,,braintree-api.com,Columbus
https://52.41.150.229,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,52.41.150.229,443,https,,,Boardman
https://35.161.53.242,US,AMAZON-02,"PayPal, Inc.",bazaar.braintree.tools,true,35.161.53.242,443,https,,,Boardman
ci.braintree.tools:443,US,AMAZON-02,,,false,13.58.3.253,443,http,,braintree.tools,Columbus
https://18.224.11.15,US,AMAZON-02,"PayPal, Inc.",tugboat.dev.braintree-api.com,true,18.224.11.15,443,https,,,Columbus
https://18.217.235.71,US,AMAZON-02,"PayPal, Inc.",tugboat.dev.braintree-api.com,true,18.217.235.71,443,https,403 Forbidden,,Columbus
https://13.211.192.202,AU,AMAZON-02,"PayPal, Inc.",payments.braintree-api.com,true,13.211.192.202,443,https,,,Sydney
https://atmosphere-prod-ap-southeast-2.production.braintree-api.com,AU,AMAZON-02,"PayPal, Inc.",payments.braintree-api.com,true,13.211.192.202,443,https,,braintree-api.com,Sydney
new.mars.webproxy.atm.paydiant.com:3306,US,Akamai Connected Cloud,,,false,173.255.209.47,3306,mysql,,paydiant.com,Fremont
os.gv.af.webproxy.atm.paydiant.com:3306,US,Akamai Connected Cloud,,,false,173.255.209.47,3306,mysql,,paydiant.com,Fremont
https://95.214.164.93,CN,xTom,"PayPal, Inc.",www.paypal.com,true,95.214.164.93,443,https,,,Central
https://3.95.128.46,US,AMAZON-AES,"PayPal, Inc.",forwarding.qa.braintreepayments.com,true,3.95.128.46,443,https,,,Ashburn
https://billing-registration.braintreepayments.com,US,AMAZON-02,"PayPal, Inc.",billing-registration.braintreepayments.com,true,54.187.51.116,443,https,,braintreepayments.com,Boardman
https://52.37.243.226,US,AMAZON-02,"PayPal, Inc.",bazaar.sandbox.braintree.tools,true,52.37.243.226,443,https,,,Boardman
https://52.40.71.91,US,AMAZON-02,"PayPal, Inc.",billing-registration.braintreepayments.com,true,52.40.71.91,443,https,,,Boardman
https://3.128.158.65,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.128.158.65,443,https,,,Columbus
https://18.116.108.189,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,18.116.108.189,443,https,,,Columbus
https://18.118.73.205,US,AMAZON-02,"PayPal, Inc.",login.braintreegateway.com,true,18.118.73.205,443,https,,,Columbus
https://35.161.5.212,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,35.161.5.212,443,https,,,Boardman
https://54.175.134.212,US,AMAZON-AES,"PayPal, Inc.",origin-falcon-prod.production.braintree-api.com,true,54.175.134.212,443,https,,,Ashburn
https://falcon-prod-us-east-1.production.braintree-api.com,US,AMAZON-AES,"PayPal, Inc.",origin-falcon-prod.production.braintree-api.com,true,54.175.134.212,443,https,,braintree-api.com,Ashburn
45.76.33.153:443,NL,AS-CHOOPA,"PayPal, Inc.",joinhoney.app,true,45.76.33.153,443,tls,,,Amsterdam
https://52.88.140.195,US,AMAZON-02,"PayPal, Inc.",arbiter-kubernetes-sand.sandbox.braintree-api.com,true,52.88.140.195,443,https,,,Boardman
https://104.79.222.230,IL,Bezeq International Ltd.,"PayPal, Inc.",paypal.adtag.where.com,true,104.79.222.230,443,https,,,Rosh Ha‘Ayin
https://13.55.218.59,AU,AMAZON-02,"PayPal, Inc.",client-analytics.braintreegateway.com,true,13.55.218.59,443,https,,,Sydney
https://yalocompro.com.uy,US,AMAZON-02,"PayPal, Inc.",millennium-simulator.dev.braintree-api.com,true,3.135.4.167,443,https,,yalocompro.com.uy,Columbus
https://3.135.4.167,US,AMAZON-02,"PayPal, Inc.",millennium-simulator.dev.braintree-api.com,true,3.135.4.167,443,https,,,Columbus
https://35.167.202.113,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,35.167.202.113,443,https,,,Boardman
https://prodatb-metabase.simility.com,US,GOOGLE-CLOUD-PLATFORM,"PayPal, Inc.",prodatb.simility.com,true,34.96.68.134,443,https,,simility.com,Kansas City
https://54.211.200.103,US,AMAZON-AES,"PayPal, Inc.",origin-falcon.dev.braintree-api.com,true,54.211.200.103,443,https,,,Ashburn
https://gateway-qa-ap-southeast-2.dev.braintree-api.com,AU,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,52.65.52.237,443,https,,braintree-api.com,Sydney
https://gateway.braintree-api.com:8443,AU,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,52.65.178.175,8443,https,,braintree-api.com,Sydney
https://falcon-sand-us-east-1.sandbox.braintree-api.com,US,AMAZON-AES,"PayPal, Inc.",origin-falcon-sand.sandbox.braintree-api.com,true,3.235.102.61,443,https,,braintree-api.com,Ashburn
https://3.235.102.61,US,AMAZON-AES,"PayPal, Inc.",origin-falcon-sand.sandbox.braintree-api.com,true,3.235.102.61,443,https,,,Ashburn
https://52.206.60.134,US,AMAZON-AES,"PayPal, Inc.",ops.venmo.com,true,52.206.60.134,443,https,,,Ashburn
https://paypal.nl,US,PAYPAL,"PayPal, Inc.",paypal.co.uk,true,64.4.250.38,443,https,,paypal.nl,
https://paypal.de,US,PAYPAL,"PayPal, Inc.",paypal.co.uk,true,64.4.250.39,443,https,,paypal.de,
https://3.17.123.234:8443,US,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,3.17.123.234,8443,https,,,Columbus
https://gateway-prod-us-west-2.production.braintree-api.com:8443,US,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,52.40.66.148,8443,https,,braintree-api.com,Boardman
https://54.213.251.46,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,54.213.251.46,443,https,,,Boardman
https://falcon-prod-us-west-2.production.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",origin-falcon-prod.production.braintree-api.com,true,54.186.175.22,443,https,,braintree-api.com,Boardman
https://54.186.175.22,US,AMAZON-02,"PayPal, Inc.",origin-falcon-prod.production.braintree-api.com,true,54.186.175.22,443,https,,,Boardman
https://18.188.190.4,US,AMAZON-02,"PayPal, Inc.",monitoring-tool-serv-prod-us-east-2.production.braintree-api.com,true,18.188.190.4,443,https,,,Columbus
https://3.122.176.248,DE,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,3.122.176.248,443,https,,,Frankfurt am Main
dmz004.xoom.com:53,US,XOOM,,,false,205.189.102.63,53,dns,,xoom.com,
https://www.paypal.nl,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,151.101.129.21,443,https,,paypal.nl,
https://18.116.120.252,US,AMAZON-02,"PayPal, Inc.",data-airflow.braintree.tools,true,18.116.120.252,443,https,,,Columbus
https://3.13.130.81,US,AMAZON-02,"PayPal, Inc.",login.qa.braintreepayments.com,true,3.13.130.81,443,https,Braintree | Launchpad,,Columbus
www.paypal.co.uk:443,JP,FASTLY,,,false,151.101.109.21,443,unknown,,paypal.co.uk,Tokyo
https://hvx9yl8i1j5j.2fdeveloper.venmo.com,US,AMAZON-AES,,*.venmo.com,true,35.174.57.164,443,https,301 Moved Permanently,venmo.com,Ashburn
https://3.221.92.203,US,AMAZON-AES,,*.venmo.com,true,3.221.92.203,443,https,,,Ashburn
https://agentlogin.staging-cs.cloudinsights.netapp.com,US,AMAZON-AES,,*.venmo.com,true,3.221.92.203,443,https,,netapp.com,Ashburn
https://35.165.32.221,US,AMAZON-02,"PayPal, Inc.",processor-webhook-receiver.sandbox.braintree-api.com,true,35.165.32.221,443,https,,,Boardman
https://136.244.101.12,NL,AS-CHOOPA,"PayPal, Inc.",joinhoney.app,true,136.244.101.12,443,https,,,Amsterdam
https://3.95.128.46:8443,US,AMAZON-AES,"PayPal, Inc.",forwarding.qa.braintreepayments.com,true,3.95.128.46,8443,https,Braintree Forward API,,Ashburn
https://52.39.201.194,US,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,52.39.201.194,443,https,,,Boardman
18.208.101.108:443,US,AMAZON-AES,"PayPal, Inc.",*.dev.braintree-api.com,true,18.208.101.108,443,http,,,Ashburn
https://18.116.244.71,US,AMAZON-02,"PayPal, Inc.",report-browser-datastag-us-east-2.data-staging.braintree-api.com,true,18.116.244.71,443,https,,,Columbus
https://54.219.62.149,US,AMAZON-02,"PayPal, Inc.",watchtower.sand.braintreepayments.com,true,54.219.62.149,443,https,,,San Jose
https://oauth-us-east-2.dreo-cloud.com,US,AMAZON-02,"PayPal, Inc.",airflow.sandbox.braintree-api.com,true,18.119.43.104,443,https,,dreo-cloud.com,Columbus
https://35.165.198.237,US,AMAZON-02,"PayPal, Inc.",arbiter-kubernetes-prod.production.braintree-api.com,true,35.165.198.237,443,https,,,Boardman
https://t.paypal.com,US,FASTLY,"PayPal, Inc.",www.paypal.com,true,146.75.113.35,443,https,,paypal.com,
https://35.164.249.2,US,AMAZON-02,"PayPal, Inc.",payments.braintree-api.com,true,35.164.249.2,443,https,,,Boardman
https://52.42.201.102,US,AMAZON-02,"PayPal, Inc.",disputes-panel.sandbox.braintree.tools,true,52.42.201.102,443,https,,,Boardman
hvx9yl8i1j5j.2fdeveloper.venmo.com,US,AMAZON-AES,,,false,35.174.57.164,80,http,301 Moved Permanently,venmo.com,Ashburn
https://54.191.236.75,US,AMAZON-02,"PayPal, Inc.",brisk.braintree.tools,true,54.191.236.75,443,https,,,Boardman
https://52.24.70.219:8443,US,AMAZON-02,"PayPal, Inc.",gateway.qa.braintreepayments.com,true,52.24.70.219,8443,https,Braintree Control Panel,,Boardman
aliapi.jrcompletepainting.2.venmo.com,US,AMAZON-AES,,,false,107.23.18.241,80,http,301 Moved Permanently,venmo.com,Ashburn
https://52.42.170.35,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,52.42.170.35,443,https,,,Boardman
https://34.196.186.57,US,AMAZON-AES,"PayPal, Inc.",graphql-docs-sand-us-east-1.sandbox.braintree-api.com,true,34.196.186.57,443,https,Braintree GraphQL API,,Ashburn
https://gateway-sand-us-east-1.sandbox.braintree-api.com:8443,US,AMAZON-AES,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,18.232.5.12,8443,https,,braintree-api.com,Ashburn
https://13.56.128.115,US,AMAZON-02,"PayPal, Inc.",nagios.sand.braintreepayments.com,true,13.56.128.115,443,https,401 Authorization Required,,San Jose
https://falcon-sand-us-east-2.sandbox.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",origin-falcon-sand.sandbox.braintree-api.com,true,18.189.59.156,443,https,,braintree-api.com,Columbus
arbiter-kubernetes-sand-us-west-2.sandbox.braintree-api.com:443,US,AMAZON-02,,,false,35.160.162.13,443,http,,braintree-api.com,Boardman
https://35.163.121.40,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,35.163.121.40,443,https,,,Boardman
https://sandbox.braintreegateway.com:8443,US,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,76.223.15.98,8443,https,,braintreegateway.com,
https://13.55.43.124,AU,AMAZON-02,"PayPal, Inc.",origin-analytics-qa.dev.braintree-api.com,true,13.55.43.124,443,https,,,Sydney
www.paypal.fr,US,FASTLY,,,false,151.101.193.21,80,http,,paypal.fr,
https://now.me,US,AMAZON-AES,"PayPal, Inc.",graphql-docs-sand-us-east-1.sandbox.braintree-api.com,true,34.196.186.57,443,https,,now.me,Ashburn
venmo.com:443,US,AMAZON-02,,,false,18.155.68.21,443,http,,venmo.com,
nagios.qa2.braintreepayments.com:443,US,AMAZON-AES,,,false,52.55.207.193,443,http,,braintreepayments.com,Ashburn
nagios-api.qa2.braintreepayments.com:443,US,AMAZON-AES,,,false,52.55.207.193,443,http,,braintreepayments.com,Ashburn
https://54.234.19.190,US,AMAZON-AES,,*.venmo.com,true,54.234.19.190,443,https,,,Ashburn
https://18.166.135.13,CN,AMAZON-02,"PayPal, Inc.",www.paypal.com,true,18.166.135.13,443,https,,,
auth.ld.hu.adminht.webproxy.atm.paydiant.com,US,FASTLY,,,false,104.244.43.182,80,http,,paydiant.com,
link.proxy.adminht.webproxy.atm.paydiant.com,US,FASTLY,,,false,104.244.43.182,80,http,,paydiant.com,
https://52.8.112.76,US,AMAZON-02,"PayPal, Inc.",api.sandbox.braintreegateway.com,true,52.8.112.76,443,https,,,San Jose
https://18.185.213.12,DE,AMAZON-02,"PayPal, Inc.",*.cpair.dev.braintree.tools,true,18.185.213.12,443,https,,,Frankfurt am Main
https://whm.meeting.mb.et.4.webproxy.atm.paydiant.com:8443,,CLOUDFLARENET,,ssl371063.cloudflaressl.com,true,104.23.124.189,8443,https,,paydiant.com,
https://px.dt.123.an.webproxy.id.sandbox.braintreegateway.com:8443,,CLOUDFLARENET,,ssl371063.cloudflaressl.com,true,104.23.124.189,8443,https,,braintreegateway.com,
https://fx.jenkins.et.4.webproxy.atm.paydiant.com:8443,,CLOUDFLARENET,,ssl371063.cloudflaressl.com,true,104.23.124.189,8443,https,,paydiant.com,
tb.051fblog.venmo.com,US,AMAZON-AES,,,false,52.2.211.92,80,http,301 Moved Permanently,venmo.com,Ashburn
gu.hd.alpha.webproxy.atm.paydiant.com,AR,FACEBOOK,,,false,31.13.94.10,80,http,,paydiant.com,El Talar
ct.np.mb.et.4.webproxy.atm.paydiant.com,AR,FACEBOOK,,,false,31.13.94.10,80,http,,paydiant.com,El Talar
3.132.97.247:443,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.132.97.247,443,tls,,,Columbus
https://3.132.97.185,US,AMAZON-02,"PayPal, Inc.",*.dev.braintree-api.com,true,3.132.97.185,443,https,,,Columbus
https://54.70.36.105,US,AMAZON-02,"PayPal, Inc.",api.braintreegateway.com,true,54.70.36.105,443,https,,,Boardman
postcollector.paypal.com,US,FASTLY,,,false,151.101.1.35,80,http,,paypal.com,
cs.apis.m1.webproxy.id.sandbox.braintreegateway.com,US,FASTLY,,,false,104.244.43.35,80,http,,braintreegateway.com,
gs.df.dl.an.webproxy.id.sandbox.braintreegateway.com,US,FASTLY,,,false,104.244.43.35,80,http,,braintreegateway.com,
beijing.hq.webproxy.atm.paydiant.com,US,FASTLY,,,false,104.244.43.6,80,http,,paydiant.com,
webmail.bugs.webproxy.atm.paydiant.com,US,FASTLY,,,false,104.244.43.6,80,http,,paydiant.com,
ti.edge.0.affiliate.webproxy.id.sandbox.braintreegateway.com,US,FASTLY,,,false,104.244.43.6,80,http,,braintreegateway.com,
ys.mall.adminht.webproxy.atm.paydiant.com,US,FASTLY,,,false,104.244.43.229,80,http,,paydiant.com,
partners.analytics.about.webproxy.atm.paydiant.com,US,FASTLY,,,false,104.244.43.229,80,http,,paydiant.com,
https://event-sink-prod-us-east-2.production.braintree-api.com,US,AMAZON-02,"PayPal, Inc.",event-sink-prod-us-east-2.production.braintree-api.com,true,3.134.120.96,443,https,,braintree-api.com,Columbus
https://apply.billmelater.com,US,BMLCORP,"PayPal, Inc.",apply.billmelater.com,true,208.76.140.187,443,https,302 Found,billmelater.com,
https://th.2013.venmo.com,US,AMAZON-AES,,*.venmo.com,true,52.2.211.92,443,https,301 Moved Permanently,venmo.com,Ashburn
2fhelp-5.venmo.com,US,AMAZON-AES,,,false,35.174.57.164,80,http,301 Moved Permanently,venmo.com,Ashburn
203.venmo.com,US,AMAZON-AES,,,false,52.2.211.92,80,http,301 Moved Permanently,venmo.com,Ashburn
https://211.venmo.com,US,AMAZON-AES,,*.venmo.com,true,107.23.18.241,443,https,301 Moved Permanently,venmo.com,Ashburn
https://2fblog.venmo.com,US,AMAZON-AES,,*.venmo.com,true,52.2.211.92,443,https,301 Moved Permanently,venmo.com,Ashburn
https://15loadtest.venmo.com,US,AMAZON-AES,,*.venmo.com,true,107.23.18.241,443,https,301 Moved Permanently,venmo.com,Ashburn
162production.venmo.com,US,AMAZON-AES,,,false,52.2.211.92,80,http,301 Moved Permanently,venmo.com,Ashburn
nn.ky.alpha.webproxy.atm.paydiant.com,US,TWITTER,,,false,199.16.156.7,80,http,,paydiant.com,Atlanta
ns5.asp.affiliate.webproxy.id.sandbox.braintreegateway.com,US,TWITTER,,,false,199.16.156.7,80,http,,braintreegateway.com,Atlanta
https://112.venmo.com,US,AMAZON-AES,,*.venmo.com,true,107.23.18.241,443,https,301 Moved Permanently,venmo.com,Ashburn
th.2013.venmo.com,US,AMAZON-AES,,,false,35.174.57.164,80,http,301 Moved Permanently,venmo.com,Ashburn
autodiscover.hyperwallet.com,SG,MICROSOFT-CORP-MSN-AS-BLOCK,,,false,52.98.50.72,80,http,,hyperwallet.com,
https://tb.051fblog.venmo.com,US,AMAZON-AES,,*.venmo.com,true,3.234.196.63,443,https,301 Moved Permanently,venmo.com,Ashburn
216.venmo.com,US,AMAZON-AES,,,false,52.2.211.92,80,http,301 Moved Permanently,venmo.com,Ashburn
test2.test.1.venmo.com,US,AMAZON-AES,,,false,107.23.18.241,80,http,301 Moved Permanently,venmo.com,Ashburn
https://052fblogtest.venmo.com,US,AMAZON-AES,,*.venmo.com,true,52.2.211.92,443,https,301 Moved Permanently,venmo.com,Ashburn
16.venmo.com,US,AMAZON-AES,,,false,35.174.57.164,80,http,301 Moved Permanently,venmo.com,Ashburn
2email.venmo.com,US,AMAZON-AES,,,false,52.2.211.92,80,http,301 Moved Permanently,venmo.com,Ashburn
t.xoom.com,US,FASTLY,,,false,151.101.193.35,80,http,,xoom.com,
16003.venmo.com,US,AMAZON-AES,,,false,107.23.18.241,80,http,301 Moved Permanently,venmo.com,Ashburn
https://2fhelp.venmo.com,US,AMAZON-AES,,*.venmo.com,true,52.2.211.92,443,https,301 Moved Permanently,venmo.com,Ashburn
19loadtest.venmo.com,US,AMAZON-AES,,,false,3.234.196.63,80,http,301 Moved Permanently,venmo.com,Ashburn
https://29d04abe-e95f-11e9-9814-13ea80e495b9.venmo.com,US,AMAZON-AES,,*.venmo.com,true,3.234.196.63,443,https,301 Moved Permanently,venmo.com,Ashburn
https://23.venmo.com,US,AMAZON-AES,,*.venmo.com,true,52.2.211.92,443,https,301 Moved Permanently,venmo.com,Ashburn
https://t.xoom.com,US,FASTLY,"PayPal, Inc.",t.paypal.com,true,151.101.1.35,443,https,404 Not Found,xoom.com,
www.buyindiaonline.com,US,FASTLY,,,false,151.101.129.21,80,http,,buyindiaonline.com,
partner.xoom.com,US,FASTLY,,,false,151.101.129.21,80,http,,xoom.com,
https://10-blog.venmo.com,US,AMAZON-AES,,*.venmo.com,true,35.174.57.164,443,https,301 Moved Permanently,venmo.com,Ashburn
https://2da-loadtest.venmo.com,US,AMAZON-AES,,*.venmo.com,true,35.174.57.164,443,https,301 Moved Permanently,venmo.com,Ashburn
20.venmo.com,US,AMAZON-AES,,,false,107.23.18.241,80,http,301 Moved Permanently,venmo.com,Ashburn
https://226.venmo.com,US,AMAZON-AES,,*.venmo.com,true,35.174.57.164,443,https,301 Moved Permanently,venmo.com,Ashburn
https://72.2.venmo.com,US,AMAZON-AES,,*.venmo.com,true,35.174.57.164,443,https,301 Moved Permanently,venmo.com,Ashburn
https://20.venmo.com,US,AMAZON-AES,,*.venmo.com,true,107.23.18.241,443,https,301 Moved Permanently,venmo.com,Ashburn
https://postcollector.paypal.com,US,FASTLY,"PayPal, Inc.",t.paypal.com,true,151.101.1.35,443,https,,paypal.com,
2chmatome2.venmo.com,US,AMAZON-AES,,,false,3.234.196.63,80,http,301 Moved Permanently,venmo.com,Ashburn
24-email.venmo.com,US,AMAZON-AES,,,false,3.234.196.63,80,http,301 Moved Permanently,venmo.com,Ashburn
https://132.178.226.venmo.com,US,AMAZON-AES,,*.venmo.com,true,3.234.196.63,443,https,301 Moved Permanently,venmo.com,Ashburn
https://2fhelp-1.venmo.com,US,AMAZON-AES,,*.venmo.com,true,3.234.196.63,443,https,301 Moved Permanently,venmo.com,Ashburn
abmail.2email.venmo.com,US,AMAZON-AES,,,false,107.23.18.241,80,http,301 Moved Permanently,venmo.com,Ashburn
https://16003.venmo.com,US,AMAZON-AES,,*.venmo.com,true,3.234.196.63,443,https,301 Moved Permanently,venmo.com,Ashburn
2fhelp.venmo.com,US,AMAZON-AES,,,false,3.234.196.63,80,http,301 Moved Permanently,venmo.com,Ashburn
https://www.paypal-deutschland.de,US,PAYPAL,"PayPal, Inc.",3ph.paypalcorp.com,true,66.211.168.148,443,https,,paypal-deutschland.de,
my.pb.kj.webproxy.atm.paydiant.com,US,SOFTLAYER,,,false,67.228.235.93,80,http,,paydiant.com,Seattle
